file,datetime,uploaddir,sampratedir
Absolute Sensors255.dat,2022-06-02 16:00:00,20220603,
HOF-IW0006I255.dat,2022-06-02 16:00:00,20220603,
Absolute Sensors256.dat,2022-06-02 20:00:00,20220603,
HOF-IW0006S257.dat,2022-06-02 20:00:00,20220603,
Absolute Sensors257.dat,2022-06-03 00:00:00,20220603,
HOF-IW0006S258.dat,2022-06-03 00:00:00,20220603,
HOF-IW0006I257.dat,2022-06-03 00:00:00,20220603,
HOF-IW0006S259.dat,2022-06-03 04:00:00,20220603,
Absolute Sensors258.dat,2022-06-03 04:00:00,20220603,
Absolute Sensors259.dat,2022-06-03 07:58:46,20220721,A
HOF-IW0006S260.dat,2022-06-03 07:58:50,20220721,S
HOF-IW0006I259.dat,2022-06-03 07:58:56,20220721,I
HOF-IW0006I260.dat,2022-06-03 08:00:00,20220721,I
HOF-IW0006S261.dat,2022-06-03 08:00:00,20220721,S
Absolute Sensors260.dat,2022-06-03 08:00:00,20220721,A
HOF-IW0006I261.dat,2022-06-03 08:15:40,20220721,I
HOF-IW0006S262.dat,2022-06-03 12:00:00,20220721,S
Absolute Sensors261.dat,2022-06-03 12:00:00,20220721,A
HOF-IW0006I262.dat,2022-06-03 12:00:00,20220721,I
Absolute Sensors262.dat,2022-06-03 16:00:00,20220721,A
HOF-IW0006I263.dat,2022-06-03 16:00:00,20220721,I
HOF-IW0006S263.dat,2022-06-03 16:00:00,20220721,S
HOF-IW0006S264.dat,2022-06-03 20:00:00,20220721,S
HOF-IW0006I264.dat,2022-06-03 20:00:00,20220721,I
Absolute Sensors263.dat,2022-06-03 20:00:00,20220721,A
Absolute Sensors264.dat,2022-06-04 00:00:00,20220721,A
HOF-IW0006S265.dat,2022-06-04 00:00:00,20220721,S
HOF-IW0006I265.dat,2022-06-04 00:00:00,20220721,I
HOF-IW0006I266.dat,2022-06-04 04:00:00,20220721,I
HOF-IW0006S266.dat,2022-06-04 04:00:00,20220721,S
Absolute Sensors265.dat,2022-06-04 04:00:00,20220721,A
Absolute Sensors266.dat,2022-06-04 08:00:00,20220721,A
HOF-IW0006S267.dat,2022-06-04 08:00:00,20220721,S
HOF-IW0006I267.dat,2022-06-04 08:00:00,20220721,I
Absolute Sensors267.dat,2022-06-04 12:00:00,20220721,A
HOF-IW0006S268.dat,2022-06-04 12:00:00,20220721,S
HOF-IW0006I268.dat,2022-06-04 12:00:00,20220721,I
Absolute Sensors268.dat,2022-06-04 16:00:00,20220721,A
HOF-IW0006S269.dat,2022-06-04 16:00:00,20220721,S
HOF-IW0006I269.dat,2022-06-04 16:00:00,20220721,I
HOF-IW0006S270.dat,2022-06-04 20:00:00,20220721,S
Absolute Sensors269.dat,2022-06-04 20:00:00,20220721,A
HOF-IW0006I270.dat,2022-06-04 20:00:00,20220721,I
HOF-IW0006I271.dat,2022-06-05 00:00:00,20220721,I
Absolute Sensors270.dat,2022-06-05 00:00:00,20220721,A
HOF-IW0006S271.dat,2022-06-05 00:00:00,20220721,S
HOF-IW0006I272.dat,2022-06-05 04:00:00,20220721,I
Absolute Sensors271.dat,2022-06-05 04:00:00,20220721,A
HOF-IW0006S272.dat,2022-06-05 04:00:00,20220721,S
Absolute Sensors272.dat,2022-06-05 08:00:00,20220721,A
HOF-IW0006I273.dat,2022-06-05 08:00:00,20220721,I
HOF-IW0006S273.dat,2022-06-05 08:00:00,20220721,S
Absolute Sensors273.dat,2022-06-05 12:00:00,20220721,A
HOF-IW0006I274.dat,2022-06-05 12:00:00,20220721,I
HOF-IW0006S274.dat,2022-06-05 12:00:00,20220721,S
HOF-IW0006I275.dat,2022-06-05 16:00:00,20220721,I
HOF-IW0006S275.dat,2022-06-05 16:00:00,20220721,S
Absolute Sensors274.dat,2022-06-05 16:00:00,20220721,A
Absolute Sensors275.dat,2022-06-05 20:00:00,20220721,A
HOF-IW0006I276.dat,2022-06-05 20:00:00,20220721,I
HOF-IW0006S276.dat,2022-06-05 20:00:00,20220721,S
HOF-IW0006I277.dat,2022-06-06 00:00:00,20220721,I
HOF-IW0006S277.dat,2022-06-06 00:00:00,20220721,S
Absolute Sensors276.dat,2022-06-06 00:00:00,20220721,A
Absolute Sensors277.dat,2022-06-06 04:00:00,20220721,A
HOF-IW0006I278.dat,2022-06-06 04:00:00,20220721,I
HOF-IW0006S278.dat,2022-06-06 04:00:00,20220721,S
Absolute Sensors278.dat,2022-06-06 08:00:00,20220721,A
HOF-IW0006I279.dat,2022-06-06 08:00:00,20220721,I
HOF-IW0006S279.dat,2022-06-06 08:00:00,20220721,S
HOF-IW0006S280.dat,2022-06-06 12:00:00,20220721,S
Absolute Sensors279.dat,2022-06-06 12:00:00,20220721,A
HOF-IW0006I280.dat,2022-06-06 12:00:00,20220721,I
HOF-IW0006I281.dat,2022-06-06 16:00:00,20220721,I
HOF-IW0006S281.dat,2022-06-06 16:00:00,20220721,S
Absolute Sensors280.dat,2022-06-06 16:00:00,20220721,A
HOF-IW0006I282.dat,2022-06-06 20:00:00,20220721,I
Absolute Sensors281.dat,2022-06-06 20:00:00,20220721,A
HOF-IW0006S282.dat,2022-06-06 20:00:00,20220721,S
Absolute Sensors282.dat,2022-06-07 00:00:00,20220721,A
HOF-IW0006S283.dat,2022-06-07 00:00:00,20220721,S
HOF-IW0006I283.dat,2022-06-07 00:00:00,20220721,I
Absolute Sensors283.dat,2022-06-07 04:00:00,20220721,A
HOF-IW0006S284.dat,2022-06-07 04:00:00,20220721,S
HOF-IW0006I284.dat,2022-06-07 04:00:00,20220721,I
Absolute Sensors284.dat,2022-06-07 08:00:00,20220721,A
HOF-IW0006S285.dat,2022-06-07 08:00:00,20220721,S
HOF-IW0006I285.dat,2022-06-07 08:00:00,20220721,I
HOF-IW0006S286.dat,2022-06-07 12:00:00,20220721,S
HOF-IW0006I286.dat,2022-06-07 12:00:00,20220721,I
Absolute Sensors285.dat,2022-06-07 12:00:00,20220721,A
HOF-IW0006I287.dat,2022-06-07 16:00:00,20220721,I
Absolute Sensors286.dat,2022-06-07 16:00:00,20220721,A
HOF-IW0006S287.dat,2022-06-07 16:00:00,20220721,S
HOF-IW0006I288.dat,2022-06-07 20:00:00,20220721,I
HOF-IW0006S288.dat,2022-06-07 20:00:00,20220721,S
Absolute Sensors287.dat,2022-06-07 20:00:00,20220721,A
HOF-IW0006I289.dat,2022-06-08 00:00:00,20220721,I
HOF-IW0006S289.dat,2022-06-08 00:00:00,20220721,S
Absolute Sensors288.dat,2022-06-08 00:00:00,20220721,A
HOF-IW0006I290.dat,2022-06-08 04:00:00,20220721,I
HOF-IW0006S290.dat,2022-06-08 04:00:00,20220721,S
Absolute Sensors289.dat,2022-06-08 04:00:00,20220721,A
HOF-IW0006I291.dat,2022-06-08 08:00:00,20220721,I
HOF-IW0006S291.dat,2022-06-08 08:00:00,20220721,S
Absolute Sensors290.dat,2022-06-08 08:00:00,20220721,A
Absolute Sensors291.dat,2022-06-08 12:00:00,20220721,A
HOF-IW0006S292.dat,2022-06-08 12:00:00,20220721,S
HOF-IW0006I292.dat,2022-06-08 12:00:00,20220721,I
Absolute Sensors292.dat,2022-06-08 16:00:00,20220721,A
HOF-IW0006I293.dat,2022-06-08 16:00:00,20220721,I
HOF-IW0006S293.dat,2022-06-08 16:00:00,20220721,S
HOF-IW0006I294.dat,2022-06-08 20:00:00,20220721,I
Absolute Sensors293.dat,2022-06-08 20:00:00,20220721,A
HOF-IW0006S294.dat,2022-06-08 20:00:00,20220721,S
HOF-IW0006S295.dat,2022-06-09 00:00:00,20220721,S
Absolute Sensors294.dat,2022-06-09 00:00:00,20220721,A
HOF-IW0006I295.dat,2022-06-09 00:00:00,20220721,I
HOF-IW0006S296.dat,2022-06-09 04:00:00,20220721,S
Absolute Sensors295.dat,2022-06-09 04:00:00,20220721,A
HOF-IW0006I296.dat,2022-06-09 04:00:00,20220721,I
HOF-IW0006S297.dat,2022-06-09 08:00:00,20220721,S
Absolute Sensors296.dat,2022-06-09 08:00:00,20220721,A
HOF-IW0006I297.dat,2022-06-09 08:00:00,20220721,I
HOF-IW0006S298.dat,2022-06-09 12:00:00,20220721,S
Absolute Sensors297.dat,2022-06-09 12:00:00,20220721,A
HOF-IW0006I298.dat,2022-06-09 12:00:00,20220721,I
HOF-IW0006I299.dat,2022-06-09 16:00:00,20220721,I
HOF-IW0006S299.dat,2022-06-09 16:00:00,20220721,S
Absolute Sensors298.dat,2022-06-09 16:00:00,20220721,A
HOF-IW0006I300.dat,2022-06-09 20:00:00,20220721,I
HOF-IW0006S300.dat,2022-06-09 20:00:00,20220721,S
Absolute Sensors299.dat,2022-06-09 20:00:00,20220721,A
HOF-IW0006I301.dat,2022-06-10 00:00:00,20220721,I
HOF-IW0006S301.dat,2022-06-10 00:00:00,20220721,S
Absolute Sensors300.dat,2022-06-10 00:00:00,20220721,A
HOF-IW0006S302.dat,2022-06-10 04:00:00,20220721,S
Absolute Sensors301.dat,2022-06-10 04:00:00,20220721,A
HOF-IW0006I302.dat,2022-06-10 04:00:00,20220721,I
HOF-IW0006I303.dat,2022-06-10 08:00:00,20220721,I
Absolute Sensors302.dat,2022-06-10 08:00:00,20220721,A
HOF-IW0006S303.dat,2022-06-10 08:00:00,20220721,S
HOF-IW0006S304.dat,2022-06-10 12:00:00,20220721,S
HOF-IW0006I304.dat,2022-06-10 12:00:00,20220721,I
Absolute Sensors303.dat,2022-06-10 12:00:00,20220721,A
Absolute Sensors304.dat,2022-06-10 16:00:00,20220721,A
HOF-IW0006I305.dat,2022-06-10 16:00:00,20220721,I
HOF-IW0006S305.dat,2022-06-10 16:00:00,20220721,S
HOF-IW0006I306.dat,2022-06-10 20:00:00,20220721,I
Absolute Sensors305.dat,2022-06-10 20:00:00,20220721,A
HOF-IW0006S306.dat,2022-06-10 20:00:00,20220721,S
Absolute Sensors306.dat,2022-06-11 00:00:00,20220721,A
HOF-IW0006S307.dat,2022-06-11 00:00:00,20220721,S
HOF-IW0006I307.dat,2022-06-11 00:00:00,20220721,I
HOF-IW0006S308.dat,2022-06-11 04:00:00,20220721,S
Absolute Sensors307.dat,2022-06-11 04:00:00,20220721,A
HOF-IW0006I308.dat,2022-06-11 04:00:00,20220721,I
Absolute Sensors308.dat,2022-06-11 08:00:00,20220721,A
HOF-IW0006I309.dat,2022-06-11 08:00:00,20220721,I
HOF-IW0006S309.dat,2022-06-11 08:00:00,20220721,S
HOF-IW0006I310.dat,2022-06-11 12:00:00,20220721,I
Absolute Sensors309.dat,2022-06-11 12:00:00,20220721,A
HOF-IW0006S310.dat,2022-06-11 12:00:00,20220721,S
HOF-IW0006I311.dat,2022-06-11 16:00:00,20220721,I
Absolute Sensors310.dat,2022-06-11 16:00:00,20220721,A
HOF-IW0006S311.dat,2022-06-11 16:00:00,20220721,S
HOF-IW0006S312.dat,2022-06-11 20:00:00,20220721,S
Absolute Sensors311.dat,2022-06-11 20:00:00,20220721,A
HOF-IW0006I312.dat,2022-06-11 20:00:00,20220721,I
Absolute Sensors312.dat,2022-06-12 00:00:00,20220721,A
HOF-IW0006S313.dat,2022-06-12 00:00:00,20220721,S
HOF-IW0006I313.dat,2022-06-12 00:00:00,20220721,I
HOF-IW0006I314.dat,2022-06-12 04:00:00,20220721,I
Absolute Sensors313.dat,2022-06-12 04:00:00,20220721,A
HOF-IW0006S314.dat,2022-06-12 04:00:00,20220721,S
HOF-IW0006I315.dat,2022-06-12 08:00:00,20220721,I
HOF-IW0006S315.dat,2022-06-12 08:00:00,20220721,S
Absolute Sensors314.dat,2022-06-12 08:00:00,20220721,A
HOF-IW0006I316.dat,2022-06-12 12:00:00,20220721,I
HOF-IW0006S316.dat,2022-06-12 12:00:00,20220721,S
Absolute Sensors315.dat,2022-06-12 12:00:00,20220721,A
HOF-IW0006I317.dat,2022-06-12 16:00:00,20220721,I
HOF-IW0006S317.dat,2022-06-12 16:00:00,20220721,S
Absolute Sensors316.dat,2022-06-12 16:00:00,20220721,A
HOF-IW0006S318.dat,2022-06-12 20:00:00,20220721,S
Absolute Sensors317.dat,2022-06-12 20:00:00,20220721,A
HOF-IW0006I318.dat,2022-06-12 20:00:00,20220721,I
Absolute Sensors318.dat,2022-06-13 00:00:00,20220721,A
HOF-IW0006S319.dat,2022-06-13 00:00:00,20220721,S
HOF-IW0006I319.dat,2022-06-13 00:00:00,20220721,I
Absolute Sensors319.dat,2022-06-13 04:00:00,20220721,A
HOF-IW0006S320.dat,2022-06-13 04:00:00,20220721,S
HOF-IW0006I320.dat,2022-06-13 04:00:00,20220721,I
Absolute Sensors320.dat,2022-06-13 08:00:00,20220721,A
HOF-IW0006S321.dat,2022-06-13 08:00:00,20220721,S
HOF-IW0006I321.dat,2022-06-13 08:00:00,20220721,I
HOF-IW0006I322.dat,2022-06-13 12:00:00,20220721,I
Absolute Sensors321.dat,2022-06-13 12:00:00,20220721,A
HOF-IW0006S322.dat,2022-06-13 12:00:00,20220721,S
HOF-IW0006S323.dat,2022-06-13 16:00:00,20220721,S
HOF-IW0006I323.dat,2022-06-13 16:00:00,20220721,I
Absolute Sensors322.dat,2022-06-13 16:00:00,20220721,A
Absolute Sensors323.dat,2022-06-13 20:00:00,20220721,A
HOF-IW0006I324.dat,2022-06-13 20:00:00,20220721,I
HOF-IW0006S324.dat,2022-06-13 20:00:00,20220721,S
HOF-IW0006I325.dat,2022-06-14 00:00:00,20220721,I
HOF-IW0006S325.dat,2022-06-14 00:00:00,20220721,S
Absolute Sensors324.dat,2022-06-14 00:00:00,20220721,A
HOF-IW0006I326.dat,2022-06-14 04:00:00,20220721,I
HOF-IW0006S326.dat,2022-06-14 04:00:00,20220721,S
Absolute Sensors325.dat,2022-06-14 04:00:00,20220721,A
HOF-IW0006S327.dat,2022-06-14 08:00:00,20220721,S
HOF-IW0006I327.dat,2022-06-14 08:00:00,20220721,I
Absolute Sensors326.dat,2022-06-14 08:00:00,20220721,A
HOF-IW0006I328.dat,2022-06-14 12:00:00,20220721,I
HOF-IW0006S328.dat,2022-06-14 12:00:00,20220721,S
Absolute Sensors327.dat,2022-06-14 12:00:00,20220721,A
Absolute Sensors328.dat,2022-06-14 16:00:00,20220721,A
HOF-IW0006S329.dat,2022-06-14 16:00:00,20220721,S
HOF-IW0006I329.dat,2022-06-14 16:00:00,20220721,I
Absolute Sensors329.dat,2022-06-14 20:00:00,20220721,A
HOF-IW0006S330.dat,2022-06-14 20:00:00,20220721,S
HOF-IW0006I330.dat,2022-06-14 20:00:00,20220721,I
Absolute Sensors330.dat,2022-06-15 00:00:00,20220721,A
HOF-IW0006S331.dat,2022-06-15 00:00:00,20220721,S
HOF-IW0006I331.dat,2022-06-15 00:00:00,20220721,I
Absolute Sensors331.dat,2022-06-15 04:00:00,20220721,A
HOF-IW0006S332.dat,2022-06-15 04:00:00,20220721,S
HOF-IW0006I332.dat,2022-06-15 04:00:00,20220721,I
HOF-IW0006S333.dat,2022-06-15 08:00:00,20220721,S
HOF-IW0006I333.dat,2022-06-15 08:00:00,20220721,I
Absolute Sensors332.dat,2022-06-15 08:00:00,20220721,A
HOF-IW0006S334.dat,2022-06-15 12:00:00,20220721,S
Absolute Sensors333.dat,2022-06-15 12:00:00,20220721,A
HOF-IW0006I334.dat,2022-06-15 12:00:00,20220721,I
HOF-IW0006S335.dat,2022-06-15 16:00:00,20220721,S
HOF-IW0006I335.dat,2022-06-15 16:00:00,20220721,I
Absolute Sensors334.dat,2022-06-15 16:00:00,20220721,A
HOF-IW0006S336.dat,2022-06-15 20:00:00,20220721,S
HOF-IW0006I336.dat,2022-06-15 20:00:00,20220721,I
Absolute Sensors335.dat,2022-06-15 20:00:00,20220721,A
HOF-IW0006S337.dat,2022-06-16 00:00:00,20220721,S
Absolute Sensors336.dat,2022-06-16 00:00:00,20220721,A
HOF-IW0006I337.dat,2022-06-16 00:00:00,20220721,I
Absolute Sensors337.dat,2022-06-16 04:00:00,20220721,A
HOF-IW0006S338.dat,2022-06-16 04:00:00,20220721,S
HOF-IW0006I338.dat,2022-06-16 04:00:00,20220721,I
HOF-IW0006S339.dat,2022-06-16 08:00:00,20220721,S
HOF-IW0006I339.dat,2022-06-16 08:00:00,20220721,I
Absolute Sensors338.dat,2022-06-16 08:00:00,20220721,A
Absolute Sensors339.dat,2022-06-16 12:00:00,20220721,A
HOF-IW0006S340.dat,2022-06-16 12:00:00,20220721,S
HOF-IW0006I340.dat,2022-06-16 12:00:00,20220721,I
Absolute Sensors340.dat,2022-06-16 16:00:00,20220721,A
HOF-IW0006I341.dat,2022-06-16 16:00:00,20220721,I
HOF-IW0006S341.dat,2022-06-16 16:00:00,20220721,S
Absolute Sensors341.dat,2022-06-16 20:00:00,20220721,A
HOF-IW0006S342.dat,2022-06-16 20:00:00,20220721,S
HOF-IW0006I342.dat,2022-06-16 20:00:00,20220721,I
HOF-IW0006I343.dat,2022-06-17 00:00:00,20220721,I
HOF-IW0006S343.dat,2022-06-17 00:00:00,20220721,S
Absolute Sensors342.dat,2022-06-17 00:00:00,20220721,A
HOF-IW0006S344.dat,2022-06-17 04:00:00,20220721,S
Absolute Sensors343.dat,2022-06-17 04:00:00,20220721,A
HOF-IW0006I344.dat,2022-06-17 04:00:00,20220721,I
HOF-IW0006I345.dat,2022-06-17 08:00:00,20220721,I
HOF-IW0006S345.dat,2022-06-17 08:00:00,20220721,S
Absolute Sensors344.dat,2022-06-17 08:00:00,20220721,A
Absolute Sensors345.dat,2022-06-17 12:00:00,20220721,A
HOF-IW0006S346.dat,2022-06-17 12:00:00,20220721,S
HOF-IW0006I346.dat,2022-06-17 12:00:00,20220721,I
Absolute Sensors346.dat,2022-06-17 16:00:00,20220721,A
HOF-IW0006S347.dat,2022-06-17 16:00:00,20220721,S
HOF-IW0006I347.dat,2022-06-17 16:00:00,20220721,I
HOF-IW0006S348.dat,2022-06-17 20:00:00,20220721,S
HOF-IW0006I348.dat,2022-06-17 20:00:00,20220721,I
Absolute Sensors347.dat,2022-06-17 20:00:00,20220721,A
HOF-IW0006S349.dat,2022-06-18 00:00:00,20220721,S
HOF-IW0006I349.dat,2022-06-18 00:00:00,20220721,I
Absolute Sensors348.dat,2022-06-18 00:00:00,20220721,A
HOF-IW0006I350.dat,2022-06-18 04:00:00,20220721,I
Absolute Sensors349.dat,2022-06-18 04:00:00,20220721,A
HOF-IW0006S350.dat,2022-06-18 04:00:00,20220721,S
Absolute Sensors350.dat,2022-06-18 08:00:00,20220721,A
HOF-IW0006S351.dat,2022-06-18 08:00:00,20220721,S
HOF-IW0006I351.dat,2022-06-18 08:00:00,20220721,I
Absolute Sensors351.dat,2022-06-18 12:00:00,20220721,A
HOF-IW0006S352.dat,2022-06-18 12:00:00,20220721,S
HOF-IW0006I352.dat,2022-06-18 12:00:00,20220721,I
Absolute Sensors352.dat,2022-06-18 16:00:00,20220721,A
HOF-IW0006S353.dat,2022-06-18 16:00:00,20220721,S
HOF-IW0006I353.dat,2022-06-18 16:00:00,20220721,I
Absolute Sensors353.dat,2022-06-18 20:00:00,20220721,A
HOF-IW0006I354.dat,2022-06-18 20:00:00,20220721,I
HOF-IW0006S354.dat,2022-06-18 20:00:00,20220721,S
HOF-IW0006I355.dat,2022-06-19 00:00:00,20220721,I
Absolute Sensors354.dat,2022-06-19 00:00:00,20220721,A
HOF-IW0006S355.dat,2022-06-19 00:00:00,20220721,S
Absolute Sensors355.dat,2022-06-19 04:00:00,20220721,A
HOF-IW0006I356.dat,2022-06-19 04:00:00,20220721,I
HOF-IW0006S356.dat,2022-06-19 04:00:00,20220721,S
HOF-IW0006S357.dat,2022-06-19 08:00:00,20220721,S
Absolute Sensors356.dat,2022-06-19 08:00:00,20220721,A
HOF-IW0006I357.dat,2022-06-19 08:00:00,20220721,I
HOF-IW0006I358.dat,2022-06-19 12:00:00,20220721,I
Absolute Sensors357.dat,2022-06-19 12:00:00,20220721,A
HOF-IW0006S358.dat,2022-06-19 12:00:00,20220721,S
Absolute Sensors358.dat,2022-06-19 16:00:00,20220721,A
HOF-IW0006S359.dat,2022-06-19 16:00:00,20220721,S
HOF-IW0006I359.dat,2022-06-19 16:00:00,20220721,I
HOF-IW0006S360.dat,2022-06-19 20:00:00,20220721,S
HOF-IW0006I360.dat,2022-06-19 20:00:00,20220721,I
Absolute Sensors359.dat,2022-06-19 20:00:00,20220721,A
Absolute Sensors360.dat,2022-06-20 00:00:00,20220721,A
HOF-IW0006S361.dat,2022-06-20 00:00:00,20220721,S
HOF-IW0006I361.dat,2022-06-20 00:00:00,20220721,I
HOF-IW0006I362.dat,2022-06-20 04:00:00,20220721,I
HOF-IW0006S362.dat,2022-06-20 04:00:00,20220721,S
Absolute Sensors361.dat,2022-06-20 04:00:00,20220721,A
Absolute Sensors362.dat,2022-06-20 08:00:00,20220721,A
HOF-IW0006I363.dat,2022-06-20 08:00:00,20220721,I
HOF-IW0006S363.dat,2022-06-20 08:00:00,20220721,S
Absolute Sensors363.dat,2022-06-20 12:00:00,20220721,A
HOF-IW0006I364.dat,2022-06-20 12:00:00,20220721,I
HOF-IW0006S364.dat,2022-06-20 12:00:00,20220721,S
Absolute Sensors364.dat,2022-06-20 16:00:00,20220721,A
HOF-IW0006I365.dat,2022-06-20 16:00:00,20220721,I
HOF-IW0006S365.dat,2022-06-20 16:00:00,20220721,S
HOF-IW0006S366.dat,2022-06-20 20:00:00,20220721,S
Absolute Sensors365.dat,2022-06-20 20:00:00,20220721,A
HOF-IW0006I366.dat,2022-06-20 20:00:00,20220721,I
HOF-IW0006I367.dat,2022-06-21 00:00:00,20220721,I
HOF-IW0006S367.dat,2022-06-21 00:00:00,20220721,S
Absolute Sensors366.dat,2022-06-21 00:00:00,20220721,A
Absolute Sensors367.dat,2022-06-21 04:00:00,20220721,A
HOF-IW0006S368.dat,2022-06-21 04:00:00,20220721,S
HOF-IW0006I368.dat,2022-06-21 04:00:00,20220721,I
Absolute Sensors368.dat,2022-06-21 08:00:00,20220721,A
HOF-IW0006S369.dat,2022-06-21 08:00:00,20220721,S
HOF-IW0006I369.dat,2022-06-21 08:00:00,20220721,I
HOF-IW0006I370.dat,2022-06-21 12:00:00,20220721,I
Absolute Sensors369.dat,2022-06-21 12:00:00,20220721,A
HOF-IW0006S370.dat,2022-06-21 12:00:00,20220721,S
HOF-IW0006I371.dat,2022-06-21 16:00:00,20220721,I
Absolute Sensors370.dat,2022-06-21 16:00:00,20220721,A
HOF-IW0006S371.dat,2022-06-21 16:00:00,20220721,S
HOF-IW0006I372.dat,2022-06-21 20:00:00,20220721,I
HOF-IW0006S372.dat,2022-06-21 20:00:00,20220721,S
Absolute Sensors371.dat,2022-06-21 20:00:00,20220721,A
HOF-IW0006I373.dat,2022-06-22 00:00:00,20220721,I
HOF-IW0006S373.dat,2022-06-22 00:00:00,20220721,S
Absolute Sensors372.dat,2022-06-22 00:00:00,20220721,A
HOF-IW0006I374.dat,2022-06-22 04:00:00,20220721,I
HOF-IW0006S374.dat,2022-06-22 04:00:00,20220721,S
Absolute Sensors373.dat,2022-06-22 04:00:00,20220721,A
HOF-IW0006I375.dat,2022-06-22 08:00:00,20220721,I
HOF-IW0006S375.dat,2022-06-22 08:00:00,20220721,S
Absolute Sensors374.dat,2022-06-22 08:00:00,20220721,A
HOF-IW0006I376.dat,2022-06-22 12:00:00,20220721,I
HOF-IW0006S376.dat,2022-06-22 12:00:00,20220721,S
Absolute Sensors375.dat,2022-06-22 12:00:00,20220721,A
Absolute Sensors376.dat,2022-06-22 16:00:00,20220721,A
HOF-IW0006I377.dat,2022-06-22 16:00:00,20220721,I
HOF-IW0006S377.dat,2022-06-22 16:00:00,20220721,S
Absolute Sensors377.dat,2022-06-22 20:00:00,20220721,A
HOF-IW0006I378.dat,2022-06-22 20:00:00,20220721,I
HOF-IW0006S378.dat,2022-06-22 20:00:00,20220721,S
Absolute Sensors378.dat,2022-06-23 00:00:00,20220721,A
HOF-IW0006S379.dat,2022-06-23 00:00:00,20220721,S
HOF-IW0006I379.dat,2022-06-23 00:00:00,20220721,I
HOF-IW0006I380.dat,2022-06-23 04:00:00,20220721,I
HOF-IW0006S380.dat,2022-06-23 04:00:00,20220721,S
Absolute Sensors379.dat,2022-06-23 04:00:00,20220721,A
HOF-IW0006S381.dat,2022-06-23 08:00:00,20220721,S
HOF-IW0006I381.dat,2022-06-23 08:00:00,20220721,I
Absolute Sensors380.dat,2022-06-23 08:00:00,20220721,A
HOF-IW0006S382.dat,2022-06-23 12:00:00,20220721,S
HOF-IW0006I382.dat,2022-06-23 12:00:00,20220721,I
Absolute Sensors381.dat,2022-06-23 12:00:00,20220721,A
HOF-IW0006I383.dat,2022-06-23 16:00:00,20220721,I
HOF-IW0006S383.dat,2022-06-23 16:00:00,20220721,S
Absolute Sensors382.dat,2022-06-23 16:00:00,20220721,A
HOF-IW0006I384.dat,2022-06-23 20:00:00,20220721,I
HOF-IW0006S384.dat,2022-06-23 20:00:00,20220721,S
Absolute Sensors383.dat,2022-06-23 20:00:00,20220721,A
HOF-IW0006I385.dat,2022-06-24 00:00:00,20220721,I
Absolute Sensors384.dat,2022-06-24 00:00:00,20220721,A
HOF-IW0006S385.dat,2022-06-24 00:00:00,20220721,S
HOF-IW0006I386.dat,2022-06-24 04:00:00,20220721,I
Absolute Sensors385.dat,2022-06-24 04:00:00,20220721,A
HOF-IW0006S386.dat,2022-06-24 04:00:00,20220721,S
HOF-IW0006S387.dat,2022-06-24 08:00:00,20220721,S
Absolute Sensors386.dat,2022-06-24 08:00:00,20220721,A
HOF-IW0006I387.dat,2022-06-24 08:00:00,20220721,I
HOF-IW0006I388.dat,2022-06-24 12:00:00,20220721,I
HOF-IW0006S388.dat,2022-06-24 12:00:00,20220721,S
Absolute Sensors387.dat,2022-06-24 12:00:00,20220721,A
HOF-IW0006I389.dat,2022-06-24 16:00:00,20220721,I
HOF-IW0006S389.dat,2022-06-24 16:00:00,20220721,S
Absolute Sensors388.dat,2022-06-24 16:00:00,20220721,A
Absolute Sensors389.dat,2022-06-24 20:00:00,20220721,A
HOF-IW0006S390.dat,2022-06-24 20:00:00,20220721,S
HOF-IW0006I390.dat,2022-06-24 20:00:00,20220721,I
HOF-IW0006I391.dat,2022-06-25 00:00:00,20220721,I
HOF-IW0006S391.dat,2022-06-25 00:00:00,20220721,S
Absolute Sensors390.dat,2022-06-25 00:00:00,20220721,A
HOF-IW0006S392.dat,2022-06-25 04:00:00,20220721,S
HOF-IW0006I392.dat,2022-06-25 04:00:00,20220721,I
Absolute Sensors391.dat,2022-06-25 04:00:00,20220721,A
HOF-IW0006S393.dat,2022-06-25 08:00:00,20220721,S
HOF-IW0006I393.dat,2022-06-25 08:00:00,20220721,I
Absolute Sensors392.dat,2022-06-25 08:00:00,20220721,A
HOF-IW0006S394.dat,2022-06-25 12:00:00,20220721,S
HOF-IW0006I394.dat,2022-06-25 12:00:00,20220721,I
Absolute Sensors393.dat,2022-06-25 12:00:00,20220721,A
HOF-IW0006S395.dat,2022-06-25 16:00:00,20220721,S
HOF-IW0006I395.dat,2022-06-25 16:00:00,20220721,I
Absolute Sensors394.dat,2022-06-25 16:00:00,20220721,A
Absolute Sensors395.dat,2022-06-25 20:00:00,20220721,A
HOF-IW0006I396.dat,2022-06-25 20:00:00,20220721,I
HOF-IW0006S396.dat,2022-06-25 20:00:00,20220721,S
Absolute Sensors396.dat,2022-06-26 00:00:00,20220721,A
HOF-IW0006I397.dat,2022-06-26 00:00:00,20220721,I
HOF-IW0006S397.dat,2022-06-26 00:00:00,20220721,S
HOF-IW0006I398.dat,2022-06-26 04:00:00,20220721,I
Absolute Sensors397.dat,2022-06-26 04:00:00,20220721,A
HOF-IW0006S398.dat,2022-06-26 04:00:00,20220721,S
HOF-IW0006I399.dat,2022-06-26 08:00:00,20220721,I
